CUST_KEY,NAME,ADDRESS,NATION_KEY,PHONE,ACCT_BAL,MKT_SEGMENT,COMMENT
81130,Customer#000081130,R9dEIYqhYv94VEjdUhfyT74 q1OHR,3,13-263-738-7160,5401.82,BUILDING,ial requests across the regular excuses haggle blithely special platelets. foxes wake blithely. fluff
81134,Customer#000081134,",YRSoPnc4Qh21dwQURaV2Z9oUEM0yRhKEUt7gT,e",3,13-493-205-3864,3769.03,FURNITURE,"sts sleep against the slyly even packages. even, regular deposits alon"
81150,Customer#000081150,NkIyPZZGH6fmzi1cUv0KaowSGvY nYw,3,13-111-304-6175,7934.72,AUTOMOBILE," accounts sleep slyly. ironic instructions alongside of the slyly regular pinto beans are blithely against the ir"
81154,Customer#000081154,zm4laWfUEytf1UCVjZPJ8,3,13-972-227-1840,2797.64,FURNITURE,. quickly even warhorses are packages. pinto beans affix. r
81175,Customer#000081175,HnV4FyOvXKN4l4TdmqVT5uVsOkpLZIWF4n,3,13-952-834-3747,-511.36,MACHINERY," cajole carefully slyly regular ideas. bold, final foxes boost. furiously ironic"
81212,Customer#000081212," mYiBVfIIXkZE578ZBhuHx3h",3,13-847-101-6637,9662.00,HOUSEHOLD,"s requests alongside of the fluffy, pending requests sleep furiously ironic deposits: express packages sle"
81218,Customer#000081218,c1kuuyM2rFtGsQzUimZDw7VgdrX5ejiS,3,13-970-173-2377,7716.01,BUILDING,lly even dependencies against 
81224,Customer#000081224,cSrum8rTBiLPpGw0EFaB,3,13-382-552-9884,6207.23,MACHINERY,furiously daring foxes after the slyly unusua
81235,Customer#000081235,",kySrhyOnlV6FuuA V35ESpa75Tu",3,13-787-278-5905,6611.31,MACHINERY,nt notornis. sometimes even dinos integrate
81263,Customer#000081263,"VhiRajEqVQUCiG,NACC1cFJdb297o2wFgW9h",3,13-212-127-2840,4816.28,AUTOMOBILE,express requests cajole platelets. carefully final instructions cajole along the carefully ironic pinto beans. iron
81278,Customer#000081278,vv T2x86SlnTyGSFbXkcill8fJ56qlmo4QSF,3,13-112-156-1263,3589.71,BUILDING,ckly final platelets. accounts sleep fina
81294,Customer#000081294,"KE8bs9H6dL6fMn1THJ295N6RGqi6Kdr,7sbD",3,13-902-734-5204,7659.20,FURNITURE,"furiously special, silent packages. regul"
81327,Customer#000081327,"PY0kwouA9DI,agIFosSMCwe,mlaiWQQTjuzNGK",3,13-246-225-5086,623.56,MACHINERY," are slyly pending pains. quickly even accou"
81410,Customer#000081410,IwFz8okJLd ,3,13-672-587-8924,8860.59,AUTOMOBILE,"s. final, bold deposits could have to integ"
81418,Customer#000081418,G5JyzxxgQN76h60ShnOIctiBbPeI,3,13-346-256-7147,4296.78,HOUSEHOLD,eposits above the blithely even instructions sleep ironically abov
81440,Customer#000081440,cHm3C9gIWxwFBD6P3,3,13-360-703-9593,9504.06,HOUSEHOLD,"silent ideas. furiously special deposits use according to the regular requests. express, bold foxes haggle. slyly e"
81478,Customer#000081478,"JJ,hQLo3S8QLkqM4dw",3,13-190-795-5192,6123.57,MACHINERY,uthless excuses nag furiously furious
81494,Customer#000081494,"R9fH,i3y,Ums97rK9M0NEQLGC",3,13-166-719-9852,8686.39,HOUSEHOLD,"inal packages nag furiously! special, ironic courts boost. packages af"
81546,Customer#000081546,cITG5oKuT7wkEg1Nu4jVNg,3,13-672-717-8830,4271.97,FURNITURE,y quiet packages mold slyly express theodolites. deposits along
81600,Customer#000081600,6ZcODMB3jur5RnubI6X7pIX4UKJMy2 ,3,13-656-674-2588,-449.79,FURNITURE,y bold deposits haggle across the regular dependencies. slyly b
81604,Customer#000081604,"HOeWh,5 IpRkuxcj7NyF ypmkp22d6GX,h8B",3,13-472-520-7779,4384.66,BUILDING,nd slyly among the instructions. packages 
81623,Customer#000081623,"ZkRFqUlUwFF,yN NRU3m8GtersRBiOHlvorHaSd",3,13-240-144-9829,-539.25,MACHINERY,uffily silent pinto beans unwind regular fo
81644,Customer#000081644,"CGiQbswRXnV6,dIx,GSOWmN1ADDwfTada3Mru",3,13-515-576-7999,3462.11,HOUSEHOLD,alongside of the ironic deposits. theodolites use. finally unusu
81650,Customer#000081650,T1INgiT5fOvxXg,3,13-774-648-2987,2748.73,BUILDING,e blithely regular deposits n
81660,Customer#000081660,8SaxNeVhG vVeHx,3,13-879-418-7470,6334.82,MACHINERY,e carefully special deposits. deposits at the quietly ironic requests affix bli
81691,Customer#000081691,beIKRJn cFk4gzafKogKvB,3,13-836-973-7147,9240.23,MACHINERY," fluffy escapades haggle slyly slyly special dependencies. fluffily bold accounts wake blithely quickly final pi"
81708,Customer#000081708,eXjq9fdCFsFl3uVYUEZEIhKJ4y3e1eT,3,13-189-637-6809,7687.67,MACHINERY,y final packages. blithely express accounts serve above the quickly unusua
81711,Customer#000081711,qxnDca62UXrys,3,13-124-343-5028,3537.61,FURNITURE,its wake fluffily foxes. furiousl
81743,Customer#000081743,"L2kms72tECkak7SFPt,x24JLxcGzg1Brw8zXs",3,13-272-187-2155,4584.69,MACHINERY,"slyly regular ideas. unusual, ev"
81758,Customer#000081758,mFWqtuLGEbUF3yKFUMMoQLoCTRrXnKO,3,13-628-993-8985,7974.93,HOUSEHOLD,ts sleep slyly? pinto beans boost. quickly pending platele
81760,Customer#000081760,VhQVUA6KY8mF scmaDvzDpMG6OxZU,3,13-861-189-8833,2213.70,BUILDING,sits. bold packages print quickly. carefully ironic deposits haggle fluffily. unusual packages wake pen
81799,Customer#000081799,MA0UYfvW96uA5,3,13-255-208-7314,4852.47,MACHINERY," according to the carefully bold packages. special pinto beans wake from the fluffily pending deposits."
81832,Customer#000081832,xGvQFIWri6JHnAjV8vNVFHrfws8GNP5qPs,3,13-699-300-8842,7666.09,BUILDING,ructions are slyly. furiously express instructions wake ca
81835,Customer#000081835,"9yv3ODbXdqTCfS2pyHCUa6WwC Ra,RaiXV6H",3,13-762-704-8506,2077.66,MACHINERY,ross the carefully enticing accounts. furiously unusual accounts detect dependencies. blithely express account
81857,Customer#000081857,"MkVdLcHwfljDLhs,8zUW,fcW5gNSdWEVFPS",3,13-902-859-7373,839.81,HOUSEHOLD,eodolites snooze quickly across the requests. careful requests wake blithely finally expre
81878,Customer#000081878,XKNBt0K9pRjllb70X9fMJ5GV2J,3,13-457-403-9401,6460.74,HOUSEHOLD,usly. furiously fluffy grouches boost about the blithely even packages. carefully pending epi
81904,Customer#000081904,mxzM5Yw7Cooy,3,13-418-857-5282,309.05,AUTOMOBILE,"etect blithely carefully even ideas. silent, ironic pinto beans x-ray. fluffily pending requests cajole furiously"
81933,Customer#000081933,kdjpK8tc3tboOWM,3,13-216-376-9656,5749.79,BUILDING,cial pinto beans mold slyly around the regular theodolites. furi
82026,Customer#000082026,MoyaWYxlccAH3FWEvKLxY9t87,3,13-551-826-7351,6640.10,BUILDING,odolites haggle slyly furiously express ideas
82070,Customer#000082070,"ndfBBVuXz3nlmwkvJ,8WD16nSnqiK",3,13-629-439-9196,7454.11,HOUSEHOLD,ely ironic pinto beans. even packages integrate blithely alongside of the quickly even accounts. blithely si
82143,Customer#000082143,"1Pl,d1cdUPy0cRqdh",3,13-958-374-8282,-137.25,HOUSEHOLD,"affix according to the final, final deposits. blithely special foxes integrate carefully unusual requests. sly"
82174,Customer#000082174,hp6Jt2UjhQe,3,13-105-587-6237,6156.78,AUTOMOBILE,nts. carefully pending accounts at the regular ideas haggle blithely even reques
82188,Customer#000082188,"ZYU9DTO,l1iObDSwC5OpQN48SOBYyEJ",3,13-350-687-7186,8316.67,HOUSEHOLD,sly pending deposits. carefully bold deposits eat. slyly ironic theodolites aft
82197,Customer#000082197,"87AieUvLfMuj69x,GxmsYwyDvNLV,eENs",3,13-900-564-1280,4624.35,MACHINERY," ironic requests nag furiously. final, bold "
82198,Customer#000082198,"7PEyhYVMiziJKOo DxUXA,yKBKpAegEz70BmGt0E",3,13-755-271-2808,4402.93,AUTOMOBILE,nding accounts. slyly express pinto beans acc
82227,Customer#000082227,SsnM5LPn5C9RsOObpbscDFWOWvyPU2z,3,13-491-827-4957,1774.84,MACHINERY,ccording to the furiously bold requests. ironic package
82233,Customer#000082233,"EsFSIOI6HPAhynFTrOEaoup2Du,RKdcT",3,13-429-842-9762,5123.87,FURNITURE,nts boost carefully furiously express ideas. furiously ironic ideas haggle sl
82292,Customer#000082292,EX1LHwbrfUmKBF1eSmzrMNY8yjxrrwP34o3kg3i ,3,13-990-782-2531,-633.10,HOUSEHOLD,xpress requests. slyly daring theodolites use carefully. pending foxes wake. carefully ironic sau
82298,Customer#000082298,"tQ9,rO8OKAWf8u",3,13-326-976-4625,6137.22,FURNITURE,"ccounts. pending, bold foxes solve under the furiously unusual instructions. excuse"
82320,Customer#000082320,"y8s,Uqc4Q2",3,13-977-146-4003,6000.31,BUILDING,ic packages. excuses cajole slyly. ironic requests are carefully. stealthily even ideas boost slyly i
82330,Customer#000082330,UhUfchy5byTtBqd3NGG49TxRGRmrVX,3,13-594-299-8235,-938.45,HOUSEHOLD,ly regular packages among the blit
82344,Customer#000082344,Ou2KCjM PMwnd AZqjN7tsda,3,13-774-799-5489,7703.71,AUTOMOBILE,ckages wake carefully bold requests; furiously unusual theod
82352,Customer#000082352,"vGFy2Pr,QtkGtAdMEnkE2h",3,13-153-284-8583,19.46,MACHINERY,blithely across the blithely bold accounts. doggedly regular requests should have to haggle. furio
82443,Customer#000082443,jxS02725PMSrFlzJdUVdj407,3,13-708-680-5286,4629.65,FURNITURE,"dolites. silent, express instructions boost fluffily. furio"
82472,Customer#000082472,b0XQ8gkdwcO8Y8uD3gK1mVzxvvxGtBdsz,3,13-775-282-5683,-369.72,FURNITURE,ven instructions wake fluffily among the carefully ironic requests. furiously regular requests sleep. unus
82552,Customer#000082552,"TMAiPOda,YY",3,13-837-254-4733,3271.29,MACHINERY,"y regular foxes use fluffily. deposits above the express, pending deposits detect carefully regular instructions. "
82580,Customer#000082580,WOjGcGxBv1G,3,13-461-703-2216,4945.40,AUTOMOBILE,lar requests. furiously express deposits cajole slyly after the bold
82684,Customer#000082684,p UviA007S,3,13-225-188-1510,454.92,MACHINERY,gle stealthily carefully ironic
82693,Customer#000082693,9iQocCfIgdovqpupfyWzmMP,3,13-750-245-2811,5787.10,HOUSEHOLD,beans haggle furiously even requests! i
82698,Customer#000082698,nc1Lm6kh9sOBLx6bAqz,3,13-231-236-5614,1286.59,AUTOMOBILE," courts. regular theodolites haggle among the fluffily even pains. bold, fina"
82733,Customer#000082733,"CNM,R0avHBNeTEHN4",3,13-996-739-3348,7212.31,AUTOMOBILE,e the quickly final excuses. final pinto beans affix blithely. carefully regular platelet
82779,Customer#000082779,f SXCPIb xYLD0AwDchahYtcFDe3,3,13-483-626-5070,1049.06,AUTOMOBILE,ng to the furiously bold requests. special deposits thrash slyly according to the slyly regul
82792,Customer#000082792,"f,77MCtJ26 NtSQ",3,13-300-546-9055,5122.24,HOUSEHOLD,es wake. regular platelets wake slyly ironic dolphins. furiously bold accounts haggle furious
82801,Customer#000082801,Me56OpbD72ij58xEs9DhzLX86D0KboHRbBMh,3,13-918-923-5383,8526.45,FURNITURE,"e slyly along the unusual, bold theodolites. carefully regular packages cajole around the furiously ironic excuses."
82811,Customer#000082811,"4y7qRuM,K4r0kko3xUhZ0kjnebBCg",3,13-986-806-6332,7796.81,AUTOMOBILE," slyly even deposits. pending sauternes use blithely blithely regular excuses. f"
82812,Customer#000082812,"IqyMRwci5bXVeIoYhmEeW43qc7T,tczcBM",3,13-922-283-5717,7100.57,FURNITURE," silent instructions haggle enticingly ironic platelets"
82869,Customer#000082869,riVSMbgUGhHp48ulHPWonGxa64GY,3,13-171-722-7437,1496.69,HOUSEHOLD,posits affix fluffily slyly ironic requests. slyly regul
82870,Customer#000082870,zSQOTiRb7Rpp,3,13-866-873-7763,6896.13,BUILDING,g deposits cajole slyly according to the blithely regular accounts.
82947,Customer#000082947,h7Te3p1TMS,3,13-992-996-5985,4197.39,BUILDING,"es. blithely special accounts wake furiously across the pending, bold dolphins. requests cajole carefull"
82949,Customer#000082949,tRXGrTGXTNXwz89ITqBAZStuc,3,13-908-169-5386,2735.26,AUTOMOBILE,"of the carefully special requests; final, express asympto"
82956,Customer#000082956,2jist1D09K2,3,13-566-312-7614,-922.88,MACHINERY,cording to the blithely regular acco
82968,Customer#000082968,0Ug0kshAjhhL4x,3,13-959-226-1188,7288.93,MACHINERY,uests could poach furiously unusual requests. 
82985,Customer#000082985,ynHKBCFkHRoh,3,13-187-758-4486,3900.67,HOUSEHOLD,hless instructions wake carefully regula
83009,Customer#000083009,tvmzvONqCX9,3,13-403-735-5332,3909.78,MACHINERY,"l ideas solve blithely pinto beans. quickly regular packages above the final, pending req"
83080,Customer#000083080,OUo3lG J0IYIt6q8tbBnH9aaGLjOKToj7bh zKFY,3,13-891-312-4997,4881.50,HOUSEHOLD,"de of the slyly final platelets-- slyly final pinto beans affix according to the pending, pend"
83083,Customer#000083083,b8V6CmaQa7xvGeIjEu,3,13-962-844-4695,7425.96,BUILDING,"al requests haggle furiously above the final, special sentiment"
83108,Customer#000083108,kRSv5b6m3QY,3,13-573-538-1043,7953.14,AUTOMOBILE," the slyly final instructions. carefully silent requests wake. ironic accounts sleep carefully "
83116,Customer#000083116,tRLzR0zEMEqCAlI Re90X orTKQ9jvg3WXuYqh,3,13-658-666-3736,7392.57,BUILDING,y silent deposits haggle carefully alon
83217,Customer#000083217,ndgO1qjyAVL5mjntEX,3,13-677-332-6215,6533.24,MACHINERY,"owly ironic patterns. daring, ironic requests cajole furiously. furiously final package"
83224,Customer#000083224,hCyg5zAMMVkXTkAuMAQgyswiEQNx6WYJD,3,13-799-890-8982,-263.86,MACHINERY,sits. regular somas play! silent dependencies hagg
83227,Customer#000083227,JqhhC0LXPDat,3,13-953-578-2784,9907.04,FURNITURE," blithely furiously even accounts. tithes hinder slyly. blithely pe"
83233,Customer#000083233,7sKaD5ZWKsr7DIL6 ,3,13-158-796-2230,7660.93,AUTOMOBILE,"ithely ironic theodolites wake furiously final accounts. final deposits cajole. ironic, even instructions inte"
83270,Customer#000083270,"fmPo0EVTqQ,bIoDEpz2LgYx",3,13-713-880-1040,1159.94,MACHINERY,nooze furiously blithely bold multipliers.
83307,Customer#000083307,"vdCahw 2,Ub3,WpkHmF",3,13-323-410-8456,4135.79,HOUSEHOLD,at the accounts detect boldly regular ideas. quietly express deposits run furiously furio
83329,Customer#000083329,6AcrWZYu4zsEywJTgIFz0D,3,13-673-284-6186,6336.08,MACHINERY,alms. never final dolphins boost furiously blithely regular asymp
83348,Customer#000083348,d2v7iO5VBGXB5xR73P7GsTrQgkw0I02vxvG,3,13-146-132-8971,1172.75,AUTOMOBILE,"ecial escapades. final, express platelets haggle slyly. special instructions toward the carefully pending "
83357,Customer#000083357,"HVTwNatW2r,tybuI2I8Du6wH",3,13-607-901-1448,7216.18,MACHINERY,ously bold ideas. regular deposits haggle after the bravely ironic pinto beans. final packages impress carefully
83389,Customer#000083389,iMYAd 6n0IGIUNUbC6iBY4o6sey,3,13-238-349-2103,898.62,HOUSEHOLD,"encies. pending packages sublate furiously against the even, regular instructions. slyly fina"
83429,Customer#000083429,GzFCUPwWovOP PbKexNr3b,3,13-430-487-4678,7255.51,AUTOMOBILE," carefully requests. special foxes boost carefully. enticingly regular pinto beans cajole furiously furious ideas. b"
83448,Customer#000083448,NUDRRJBtK6h1v7qm62zzKYcX4v8,3,13-580-224-1071,1382.85,FURNITURE," are blithely regular requests. regular foxes impress accord"
83497,Customer#000083497,Ab891jtk34jFlM3J iKhQ9ARpKGPmcHp7,3,13-131-779-2612,7162.49,HOUSEHOLD,ckages. slyly unusual realms are furiously. carefully regular braids along the furiously even packages snooze
83500,Customer#000083500,"A,CMALnDYashOPZFdD4sU6ps3wBu5lu5fC",3,13-650-588-1397,1825.91,AUTOMOBILE,"sual requests according to the furiously bold packages nag furiously instructions. pending, ironic instructions "
83522,Customer#000083522,YreTjnibni6QZk,3,13-198-415-5872,9319.84,AUTOMOBILE,"o beans sleep carefully. carefully even deposits haggle even pinto beans. regular deposits affix. express, final"
83526,Customer#000083526,j0G7A93oJ1rIsIU,3,13-906-926-1552,8103.42,HOUSEHOLD," the ironic, silent deposits integrate furiou"
83540,Customer#000083540,"8dd,GQ6M zHaQrcJ",3,13-329-728-5546,6187.49,AUTOMOBILE,ronic instructions around the ironic frays boost furiously at t
83559,Customer#000083559,3vxzI0CvJbt2SJur9 SzLnAQkqyX,3,13-126-232-3137,5100.85,AUTOMOBILE,"s! special courts cajole furiously after the even, regular accounts. furiously final platelets are slyly fina"
83610,Customer#000083610,"wvJ8fY eEX,48OJ7pk",3,13-693-829-2444,3509.68,FURNITURE," ironic asymptotes are carefully against the furiously regular theodolites. express, express ideas haggle "
83620,Customer#000083620,"UrnGb6CpnEWBB60TcQ46,",3,13-393-710-4173,1128.93,MACHINERY,"onic, bold requests nag furiously above the furiously unusual accounts. fluffily express inst"
83671,Customer#000083671,Vxzot2XpqrSywhO7XvUVw4wN,3,13-963-689-6497,7215.23,HOUSEHOLD,thes. quickly regular packages use quickly; furiously express dependencies wake: ironic de
83677,Customer#000083677,COvxVyWECNi2gPbCm3v6NA E4qL,3,13-449-588-6504,8094.02,BUILDING,usly final requests use. furiously special
83691,Customer#000083691,UPqt8vKOKA20VXIdDtzlzjAU,3,13-267-836-9760,664.15,FURNITURE,final accounts sleep slyly. id
83693,Customer#000083693,"Ni6,OQKId,p2EDF74LLmnN3us8IsPpz1duss5",3,13-329-797-2457,1262.40,BUILDING,s-- express pinto beans cajole furiously alongside of the boldly final packages. quickly regular 
83706,Customer#000083706,e4gZ7B52IHh,3,13-318-908-6215,1824.82,MACHINERY,fully after the ideas. accounts are fi
83722,Customer#000083722,vh am4eFWLyti,3,13-120-606-7756,8848.85,HOUSEHOLD,ing to the final ideas. furiously
83729,Customer#000083729,xmrem7rNLBckF9mu5q7359ej,3,13-698-267-2517,805.86,AUTOMOBILE,uickly final dependencies. evenly ironic requests haggle furiously. final packages aft
83766,Customer#000083766,"fH f,jiqHilr",3,13-140-334-2375,7163.12,MACHINERY," deposits impress final accounts. pending ideas cajole carefully about the courts. accounts cajole furiously regul"
83768,Customer#000083768,TNytBKrtsow2tQpVf,3,13-538-474-3017,6702.57,AUTOMOBILE,ests. quickly regular requests boost blithely along the even requests. furiously regul
83784,Customer#000083784,JbxW9OF87IlguQHvjhseeci4y,3,13-509-545-9042,1306.76,FURNITURE,"ithely regular, final theodolites. fluffily even ideas nag slyly deposits. even decoys a"
83790,Customer#000083790,V2b12Ua W16Xzn1bbTui1lVMF5e cpsOGW,3,13-885-624-9574,2077.62,BUILDING,. unusual packages detect quickly express foxes. furiously silen
83795,Customer#000083795,DEk3wR5Zz8TNH6ui7xtM9FZyZxu,3,13-507-450-5469,5378.16,MACHINERY," blithely express, pending ideas. dependenc"
83807,Customer#000083807,0aHBbdnNltQfFs4Q,3,13-352-886-3356,-406.65,FURNITURE,s alongside of the fluffily bold deposits affix along the furiously sly hockey players. pend
83820,Customer#000083820,CAqXEeP7FTbRv,3,13-812-606-7797,1181.97,MACHINERY,y special ideas are carefully accounts. quickly unusual ideas wake alongside of the 
83822,Customer#000083822,uWsNAxd4b JoRZlQ1kXGasGKGfpHTQptmiWA,3,13-897-123-4828,8301.00,BUILDING,s the slyly silent requests haggle across th
83839,Customer#000083839,P TDKQJ8xp3eZWc5dpgph9RawMaTg,3,13-447-120-8706,-541.81,FURNITURE,s sleep carefully. fluffily bold pinto beans sleep slyly against 
83859,Customer#000083859,"HzMxJGggtCzm7pOuCMp8e5NPD,KSbYD3qtTCFG",3,13-455-746-9501,3026.00,FURNITURE,ely quick deposits are. final platelets should lose. final packages haggle furiou
83895,Customer#000083895,"CopM,0Bb150hBbUJ",3,13-741-554-7918,7648.74,AUTOMOBILE,"ffily final, final ideas. silent grouches print carefully bold requests. express fox"
83918,Customer#000083918,"QdRV80AAOl99khu,hE0ldvLos 2f",3,13-606-381-5252,1086.41,AUTOMOBILE,gular foxes. carefully regular instructions integrate above t
